time_utc,latitude,longitude,course_deg_clockwise_from_north,speed_kts,speed_mph,altitude_ft,vertical_rate_fpm
01.11.2025 12:54:55,37.8476,23.8711,37,168,193,2175,-1025
01.11.2025 12:55:25,37.8645,23.8872,37,137,158,1725,-815
01.11.2025 12:55:41,37.8717,23.8940,36,127,146,1550,-688
01.11.2025 12:55:49,37.8755,23.8975,36,121,139,1450,-750
01.11.2025 12:55:59,37.8803,23.9021,37,117,135,1325,-667
01.11.2025 12:56:16,37.8871,23.9085,37,119,137,1150,-729
01.11.2025 12:56:34,37.8955,23.9165,37,117,135,900,-771
01.11.2025 12:56:51,37.9029,23.9235,36,117,135,700,-636
01.11.2025 12:57:07,37.9092,23.9294,37,115,132,550,-609
01.11.2025 12:57:23,37.9163,23.9362,37,113,130,375,-662
01.11.2025 12:57:41,37.9236,23.9432,36,117,135,175,-667
