time_utc,latitude,longitude,course_deg_clockwise_from_north,speed_kts,speed_mph,altitude_ft,vertical_rate_fpm
06.11.2025 16:28:53,49.0892,-65.1414,221,459,528,38000,0
06.11.2025 16:29:28,49.0321,-65.2167,221,457,526,38000,0
06.11.2025 16:30:00,48.9808,-65.2840,221,458,527,38000,0
06.11.2025 16:30:30,48.9329,-65.3467,221,458,527,38000,0
06.11.2025 16:31:05,48.8769,-65.4198,221,459,528,38000,0
06.11.2025 16:31:39,48.8226,-65.4906,221,460,529,38000,0
06.11.2025 16:32:15,48.7645,-65.5658,221,460,529,38000,0
06.11.2025 16:32:47,48.7131,-65.6324,221,460,529,38000,0
06.11.2025 16:33:29,48.6458,-65.7193,221,460,529,38000,0
06.11.2025 16:34:03,48.5909,-65.7898,220,458,527,38000,0
06.11.2025 16:34:37,48.5341,-65.8626,221,456,525,38000,0
06.11.2025 16:35:12,48.4805,-65.9313,220,454,522,38000,0
06.11.2025 16:35:46,48.4260,-66.0007,220,454,522,38000,0
06.11.2025 16:36:24,48.3648,-66.0786,220,454,522,38000,0
06.11.2025 16:37:01,48.3045,-66.1550,220,454,522,38000,0
06.11.2025 16:37:31,48.2568,-66.2152,220,456,525,38000,0
06.11.2025 16:38:02,48.2077,-66.2771,220,456,525,38000,0
06.11.2025 16:38:35,48.1542,-66.3442,220,457,526,38000,0
06.11.2025 16:39:10,48.0966,-66.4165,220,459,528,38000,0
06.11.2025 16:39:42,48.0451,-66.4808,220,459,528,38000,0
06.11.2025 16:40:13,47.9938,-66.5447,220,460,529,38000,0
06.11.2025 16:40:43,47.9468,-66.6030,220,462,532,38000,0
06.11.2025 16:41:22,47.8814,-66.6841,220,465,535,38000,0
06.11.2025 16:41:57,47.8244,-66.7545,220,463,533,38000,0
06.11.2025 16:42:34,47.7630,-66.8300,220,461,531,38000,0
06.11.2025 16:43:04,47.7143,-66.8898,220,460,529,38000,0
06.11.2025 16:43:36,47.6624,-66.9534,220,462,532,38000,0
06.11.2025 16:44:09,47.6071,-67.0208,220,460,529,38000,0
06.11.2025 16:44:42,47.5537,-67.0857,219,458,527,38000,0
06.11.2025 16:45:15,47.4979,-67.1535,220,459,528,38000,0
06.11.2025 16:45:45,47.4492,-67.2125,219,460,529,38000,0
06.11.2025 16:46:16,47.3973,-67.2750,219,460,529,38000,0
06.11.2025 16:46:46,47.3475,-67.3273,213,463,533,38000,0
06.11.2025 16:47:24,47.2774,-67.3910,212,464,534,38000,0
06.11.2025 16:47:55,47.2219,-67.4413,212,462,532,38000,0
06.11.2025 16:48:25,47.1676,-67.4905,212,461,531,38000,0
06.11.2025 16:48:55,47.1135,-67.5392,212,463,533,38000,0
06.11.2025 16:49:37,47.0363,-67.6086,212,467,537,38000,0
06.11.2025 16:50:10,46.9749,-67.6635,212,469,540,38000,0
06.11.2025 16:50:45,46.9094,-67.7221,212,469,540,38000,0
06.11.2025 16:51:18,46.8505,-67.7747,211,468,539,38000,0
06.11.2025 16:51:51,46.7881,-67.8301,211,466,536,38000,0
06.11.2025 16:52:24,46.7274,-67.8839,211,466,536,38000,0
06.11.2025 16:53:00,46.6636,-67.9403,211,468,539,38000,0
06.11.2025 16:53:33,46.6012,-67.9953,211,470,541,38000,0
06.11.2025 16:54:04,46.5440,-68.0456,211,471,542,38000,0
06.11.2025 16:54:35,46.4846,-68.0978,211,470,541,38000,0
06.11.2025 16:55:15,46.4100,-68.1629,211,469,540,38000,0
06.11.2025 16:55:50,46.3445,-68.2200,211,468,539,38000,0
06.11.2025 16:56:28,46.2775,-68.2784,211,468,539,38000,0
06.11.2025 16:57:04,46.2079,-68.3386,211,463,533,38000,0
06.11.2025 16:57:40,46.1437,-68.3943,211,462,532,38000,0
06.11.2025 16:58:15,46.0782,-68.4507,211,467,537,38000,0
06.11.2025 16:58:47,46.0199,-68.5009,211,467,537,38000,0
06.11.2025 16:59:20,45.9597,-68.5526,211,469,540,38000,0
06.11.2025 16:59:50,45.9029,-68.6011,211,473,544,38000,0
06.11.2025 17:00:20,45.8464,-68.6493,211,476,548,38000,0
06.11.2025 17:00:50,45.7899,-68.6974,211,476,548,38000,-25
06.11.2025 17:01:20,45.7331,-68.7457,211,474,545,37975,0
06.11.2025 17:02:02,45.6543,-68.8124,211,473,544,38000,21
06.11.2025 17:02:33,45.5948,-68.8626,211,473,544,38000,0
06.11.2025 17:03:03,45.5393,-68.9094,211,471,542,38000,0
06.11.2025 17:03:33,45.4821,-68.9575,211,469,540,38000,25
06.11.2025 17:04:03,45.4285,-69.0024,210,464,534,38025,0
06.11.2025 17:04:34,45.3710,-69.0506,211,462,532,38000,-24
06.11.2025 17:05:05,45.3120,-69.0999,210,458,527,38000,0
06.11.2025 17:05:36,45.2568,-69.1457,210,458,527,38000,0
06.11.2025 17:06:09,45.1965,-69.1958,211,462,532,38000,0
06.11.2025 17:06:43,45.1330,-69.2484,210,464,534,38000,0
06.11.2025 17:07:13,45.0798,-69.2925,210,462,532,38000,0
06.11.2025 17:07:43,45.0237,-69.3386,210,463,533,38000,0
06.11.2025 17:08:13,44.9679,-69.3846,210,465,535,38000,0
06.11.2025 17:08:44,44.9101,-69.4320,210,464,534,38000,0
06.11.2025 17:09:16,44.8500,-69.4813,210,468,539,38000,22
06.11.2025 17:09:53,44.7805,-69.5380,210,469,540,38025,0
06.11.2025 17:10:23,44.7260,-69.5823,210,467,537,38000,-25
06.11.2025 17:10:53,44.6705,-69.6275,210,467,537,38000,0
06.11.2025 17:11:23,44.6133,-69.6738,210,468,539,38000,0
06.11.2025 17:11:53,44.5558,-69.7203,210,471,542,38000,0
06.11.2025 17:12:24,44.4988,-69.7664,210,474,545,38000,0
06.11.2025 17:12:54,44.4415,-69.8126,210,477,549,38000,0
06.11.2025 17:13:25,44.3818,-69.8604,210,474,545,38000,0
06.11.2025 17:13:55,44.3267,-69.9045,210,472,543,38000,0
06.11.2025 17:14:30,44.2583,-69.9592,210,470,541,38000,0
06.11.2025 17:15:03,44.1980,-70.0073,210,470,541,38000,0
06.11.2025 17:15:33,44.1408,-70.0528,210,469,540,38000,0
06.11.2025 17:16:03,44.0849,-70.0972,210,468,539,38000,0
06.11.2025 17:16:33,44.0275,-70.1427,210,470,541,38000,0
06.11.2025 17:17:03,43.9714,-70.1870,210,473,544,38000,0
06.11.2025 17:17:33,43.9156,-70.2310,210,470,541,38000,0
06.11.2025 17:18:04,43.8553,-70.2784,210,471,542,38000,0
06.11.2025 17:18:35,43.7973,-70.3241,210,470,541,38000,0
06.11.2025 17:19:05,43.7425,-70.3669,210,469,540,38000,-25
06.11.2025 17:19:36,43.6817,-70.4144,210,467,537,37975,24
06.11.2025 17:20:08,43.6223,-70.4608,210,462,532,38025,24
06.11.2025 17:20:38,43.5668,-70.5040,209,466,536,38000,-25
06.11.2025 17:21:09,43.5077,-70.5498,209,466,536,38000,0
06.11.2025 17:21:39,43.4511,-70.5931,207,469,540,38000,0
06.11.2025 17:22:10,43.3904,-70.6303,201,477,549,38000,0
06.11.2025 17:22:40,43.3278,-70.6614,200,477,549,38000,0
06.11.2025 17:23:10,43.2649,-70.6925,200,478,550,38000,0
06.11.2025 17:23:40,43.2052,-70.7219,200,477,549,38000,0
06.11.2025 17:24:10,43.1424,-70.7525,200,476,548,38000,0
06.11.2025 17:24:40,43.0809,-70.7827,200,472,543,38000,0
06.11.2025 17:25:10,43.0184,-70.8131,200,473,544,38000,0
06.11.2025 17:25:40,42.9557,-70.8437,200,473,544,38000,0
06.11.2025 17:26:11,42.8921,-70.8745,200,473,544,38000,0
06.11.2025 17:26:41,42.8321,-70.9035,200,470,541,38000,0
06.11.2025 17:27:12,42.7694,-70.9339,200,464,534,38000,0
06.11.2025 17:27:39,42.7116,-70.9622,202,457,526,38000,0
06.11.2025 17:28:10,42.6554,-70.9982,208,449,517,38000,0
06.11.2025 17:28:40,42.6001,-71.0362,207,454,522,38000,0
06.11.2025 17:29:15,42.5331,-71.0820,207,454,522,38000,-386
06.11.2025 17:29:46,42.4759,-71.1212,207,453,521,37575,-885
06.11.2025 17:30:16,42.4194,-71.1596,207,454,522,37100,-975
06.11.2025 17:30:46,42.3639,-71.1975,207,459,528,36600,-1000
06.11.2025 17:31:16,42.3051,-71.2374,207,461,531,36100,-1025
06.11.2025 17:31:46,42.2492,-71.2752,207,456,525,35575,-984
06.11.2025 17:32:17,42.1905,-71.3149,207,456,525,35100,-959
06.11.2025 17:32:47,42.1322,-71.3542,207,447,514,34600,-1000
06.11.2025 17:33:17,42.0786,-71.3904,207,452,520,34100,-975
06.11.2025 17:33:47,42.0250,-71.4264,206,443,510,33625,-1008
06.11.2025 17:34:18,41.9657,-71.4662,207,437,503,33075,-1057
06.11.2025 17:34:48,41.9123,-71.5020,207,436,502,32550,-1000
06.11.2025 17:35:18,41.8593,-71.5375,207,442,509,32075,-959
06.11.2025 17:35:49,41.8016,-71.5760,207,441,507,31575,-984
06.11.2025 17:36:19,41.7487,-71.6112,206,438,504,31075,-1050
06.11.2025 17:36:49,41.6945,-71.6473,207,433,498,30525,-1400
06.11.2025 17:37:19,41.6407,-71.6829,206,424,488,29675,-1700
06.11.2025 17:37:49,41.5885,-71.7174,207,417,480,28825,-1675
06.11.2025 17:38:19,41.5382,-71.7507,206,409,471,28000,-1600
06.11.2025 17:38:49,41.4880,-71.7838,206,402,463,27225,-1625
06.11.2025 17:39:19,41.4378,-71.8169,206,395,455,26375,-1600
06.11.2025 17:39:49,41.3876,-71.8500,206,389,448,25625,-1500
06.11.2025 17:40:19,41.3408,-71.8807,206,382,440,24875,-1500
06.11.2025 17:40:45,41.2993,-71.9085,209,372,428,24225,-1500
06.11.2025 17:41:03,41.2740,-71.9303,216,370,426,23775,-1531
06.11.2025 17:41:33,41.2351,-71.9723,219,363,418,23000,-1574
06.11.2025 17:42:04,41.1944,-72.0167,220,355,409,22175,-1574
06.11.2025 17:42:34,41.1562,-72.0585,220,351,404,21400,-1475
06.11.2025 17:43:04,41.1211,-72.0968,220,347,399,20700,-1467
06.11.2025 17:43:20,41.1028,-72.1218,234,328,377,20275,-1459
06.11.2025 17:43:41,41.0904,-72.1584,251,308,354,19800,-1353
06.11.2025 17:44:11,41.0766,-72.2122,252,305,351,19125,-1300
06.11.2025 17:44:41,41.0638,-72.2642,252,303,349,18500,-1275
06.11.2025 17:45:11,41.0508,-72.3163,252,299,344,17850,-1325
06.11.2025 17:45:41,41.0376,-72.3697,252,298,343,17175,-1325
06.11.2025 17:46:11,41.0246,-72.4218,252,299,344,16525,-1300
06.11.2025 17:46:41,41.0114,-72.4743,252,298,343,15875,-1275
06.11.2025 17:47:11,40.9987,-72.5253,252,296,341,15250,-1254
06.11.2025 17:47:42,40.9854,-72.5781,252,295,339,14600,-1258
06.11.2025 17:48:13,40.9722,-72.6307,252,296,341,13950,-1200
06.11.2025 17:48:32,40.9628,-72.6647,247,299,344,13600,-770
06.11.2025 17:48:50,40.9466,-72.6900,223,313,360,13475,-500
06.11.2025 17:49:08,40.9278,-72.7134,224,298,343,13300,-844
06.11.2025 17:49:38,40.8999,-72.7501,225,288,331,12800,-1075
06.11.2025 17:50:08,40.8711,-72.7885,226,286,329,12225,-1175
06.11.2025 17:50:38,40.8428,-72.8258,225,287,330,11625,-1250
06.11.2025 17:51:08,40.8152,-72.8621,225,286,329,10975,-1275
06.11.2025 17:51:38,40.7878,-72.8982,225,280,322,10350,-1277
06.11.2025 17:51:55,40.7710,-72.9203,225,279,321,9975,-1181
06.11.2025 17:52:25,40.7436,-72.9564,225,276,318,9425,-1080
06.11.2025 17:52:45,40.7259,-72.9804,229,275,316,9075,-1095
06.11.2025 17:53:02,40.7175,-73.0035,258,256,295,8750,-1125
06.11.2025 17:53:21,40.7139,-73.0331,262,251,289,8400,-1438
06.11.2025 17:53:50,40.7095,-73.0760,264,256,295,7600,-1700
06.11.2025 17:54:06,40.7073,-73.1024,264,260,299,7125,-1043
06.11.2025 17:54:36,40.7033,-73.1480,263,248,285,6800,-815
06.11.2025 17:54:52,40.7012,-73.1704,263,247,284,6500,-1364
06.11.2025 17:55:09,40.6957,-73.1964,239,259,298,6050,-1368
06.11.2025 17:55:26,40.6821,-73.2158,222,266,306,5725,-1163
06.11.2025 17:55:49,40.6608,-73.2402,221,263,303,5275,-1076
06.11.2025 17:56:12,40.6398,-73.2637,221,263,303,4900,-991
06.11.2025 17:56:42,40.6113,-73.2961,221,265,305,4400,-762
06.11.2025 17:57:15,40.5814,-73.3292,220,256,295,4100,-490
06.11.2025 17:57:31,40.5669,-73.3450,219,243,280,4000,-276
06.11.2025 17:58:04,40.5396,-73.3733,218,218,251,3875,-150
06.11.2025 17:58:21,40.5277,-73.3896,236,208,239,3875,0
06.11.2025 17:58:37,40.5234,-73.4070,257,198,228,3875,0
06.11.2025 17:58:53,40.5205,-73.4264,260,199,229,3875,-488
06.11.2025 17:59:20,40.5164,-73.4576,261,195,224,3525,-1067
06.11.2025 17:59:38,40.5180,-73.4790,286,195,224,3075,-1015
06.11.2025 17:59:54,40.5239,-73.4956,299,193,222,2950,-267
06.11.2025 18:00:23,40.5380,-73.5263,301,192,221,2875,-102
06.11.2025 18:00:53,40.5510,-73.5548,301,193,222,2850,-30
06.11.2025 18:01:13,40.5598,-73.5745,301,183,211,2850,-88
06.11.2025 18:01:44,40.5722,-73.6021,299,171,197,2775,-556
06.11.2025 18:02:15,40.5849,-73.6300,301,178,205,2275,-1031
06.11.2025 18:02:32,40.5924,-73.6463,301,173,199,1950,-1000
06.11.2025 18:03:03,40.6047,-73.6734,301,158,182,1475,-900
06.11.2025 18:03:27,40.6130,-73.6917,301,147,169,1125,-788
06.11.2025 18:03:43,40.6183,-73.7035,301,142,163,950,-656
06.11.2025 18:03:59,40.6237,-73.7152,301,139,160,775,-727
06.11.2025 18:04:16,40.6292,-73.7273,301,140,161,550,-818
06.11.2025 18:04:32,40.6347,-73.7395,301,138,159,325,-794
06.11.2025 18:04:50,40.6408,-73.7528,301,138,159,100,-770
06.11.2025 18:05:09,40.6472,-73.7669,301,136,157,100,-789
