Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1763901684,2025-11-23T12:41:24Z,UNI131,"39.225075,41.149639",40425,430,135
1763901686,2025-11-23T12:41:26Z,UNI131,"39.222103,41.153522",40450,439,135
1763901689,2025-11-23T12:41:29Z,UNI131,"39.218075,41.158646",40475,442,135
1763901698,2025-11-23T12:41:38Z,UNI131,"39.206726,41.173534",40575,450,133
1763901700,2025-11-23T12:41:40Z,UNI131,"39.202793,41.179157",40600,451,132
1763901719,2025-11-23T12:41:59Z,UNI131,"39.175133,41.219097",40800,480,173
1763901721,2025-11-23T12:42:01Z,UNI131,"39.173347,41.221603",40800,310,137
1763901725,2025-11-23T12:42:05Z,UNI131,"39.168991,41.228027",40850,458,131
1763901729,2025-11-23T12:42:09Z,UNI131,"39.162327,41.238071",40875,454,176
1763901732,2025-11-23T12:42:12Z,UNI131,"39.156693,41.246361",40900,280,130
1763901735,2025-11-23T12:42:15Z,UNI131,"39.154385,41.24984",40925,437,130
1763901737,2025-11-23T12:42:17Z,UNI131,"39.151524,41.254166",40925,478,132
1763901740,2025-11-23T12:42:20Z,UNI131,"39.147758,41.26033",40950,460,128
1763901742,2025-11-23T12:42:22Z,UNI131,"39.143677,41.266407",40975,430,131
1763901746,2025-11-23T12:42:26Z,UNI131,"39.139694,41.27219",41025,450,131
1763901748,2025-11-23T12:42:28Z,UNI131,"39.136822,41.276405",41025,130,133
1763901750,2025-11-23T12:42:30Z,UNI131,"39.132816,41.28244",41050,400,130
1763901754,2025-11-23T12:42:34Z,UNI131,"39.127369,41.290638",41075,450,130
1763901756,2025-11-23T12:42:36Z,UNI131,"39.125931,41.2929",41100,457,130
1763901758,2025-11-23T12:42:38Z,UNI131,"39.120911,41.300495",41125,451,130
1763901761,2025-11-23T12:42:41Z,UNI131,"39.117844,41.305042",41150,451,130
1763901764,2025-11-23T12:42:44Z,UNI131,"39.11446,41.310013",41175,453,130
1763901767,2025-11-23T12:42:47Z,UNI131,"39.110207,41.316128",41200,451,131
1763901792,2025-11-23T12:43:12Z,UNI131,"39.076534,41.3657",41425,20,132
1763901794,2025-11-23T12:43:14Z,UNI131,"39.072269,41.371925",41450,460,131
1763901797,2025-11-23T12:43:17Z,UNI131,"39.068832,41.376942",41475,452,131
1763901799,2025-11-23T12:43:19Z,UNI131,"39.06559,41.381554",41475,453,131
1763901803,2025-11-23T12:43:23Z,UNI131,"39.061516,41.387615",41525,452,131
1763901808,2025-11-23T12:43:28Z,UNI131,"39.054367,41.397919",41550,70,134
1763901810,2025-11-23T12:43:30Z,UNI131,"39.04969,41.404518",41575,510,132
1763901812,2025-11-23T12:43:32Z,UNI131,"39.047543,41.407715",41575,457,131
1763901815,2025-11-23T12:43:35Z,UNI131,"39.043331,41.41378",41600,451,131
1763901817,2025-11-23T12:43:37Z,UNI131,"39.041805,41.416138",41625,140,129
1763901820,2025-11-23T12:43:40Z,UNI131,"39.037773,41.42223",41650,435,129
1763901822,2025-11-23T12:43:42Z,UNI131,"39.033646,41.427601",41650,460,134
1763901826,2025-11-23T12:43:46Z,UNI131,"39.028828,41.435112",41675,880,131
1763901828,2025-11-23T12:43:48Z,UNI131,"39.02449,41.440887",41700,431,134
1763901830,2025-11-23T12:43:50Z,UNI131,"39.022289,41.444031",41700,453,130
1763901839,2025-11-23T12:43:59Z,UNI131,"39.009209,41.463654",41775,455,130
1763901842,2025-11-23T12:44:02Z,UNI131,"39.006649,41.466995",41800,450,136
1763901844,2025-11-23T12:44:04Z,UNI131,"39.003117,41.472626",41800,350,121
1763901846,2025-11-23T12:44:06Z,UNI131,"39.000755,41.47578",41825,457,132
1763901848,2025-11-23T12:44:08Z,UNI131,"38.996742,41.481617",41825,455,131
1763901850,2025-11-23T12:44:10Z,UNI131,"38.995232,41.483841",41850,455,131
1763901855,2025-11-23T12:44:15Z,UNI131,"38.989067,41.493008",41875,455,130
1763901857,2025-11-23T12:44:17Z,UNI131,"38.985561,41.498203",41900,453,130
1763901860,2025-11-23T12:44:20Z,UNI131,"38.982185,41.503139",41925,456,131
1763901863,2025-11-23T12:44:23Z,UNI131,"38.978519,41.50843",41925,456,131
1763901865,2025-11-23T12:44:25Z,UNI131,"38.973866,41.51535",41950,540,130
1763901868,2025-11-23T12:44:28Z,UNI131,"38.971828,41.51823",41950,461,130
1763901870,2025-11-23T12:44:30Z,UNI131,"38.967468,41.524445",41975,456,131
1763901874,2025-11-23T12:44:34Z,UNI131,"38.962479,41.531761",42000,310,131
1763901905,2025-11-23T12:45:05Z,UNI131,"38.917236,41.596622",42175,610,130
1763901943,2025-11-23T12:45:43Z,UNI131,"38.864433,41.673435",42375,459,131
1763901969,2025-11-23T12:46:09Z,UNI131,"38.829418,41.723751",42525,459,131
1763901971,2025-11-23T12:46:11Z,UNI131,"38.826473,41.727798",42550,70,135
1763901973,2025-11-23T12:46:13Z,UNI131,"38.822941,41.733143",42550,340,131
1763901976,2025-11-23T12:46:16Z,UNI131,"38.820068,41.737129",42550,466,134
1763901978,2025-11-23T12:46:18Z,UNI131,"38.81477,41.74485",42575,390,130
1763901981,2025-11-23T12:46:21Z,UNI131,"38.812668,41.747936",42575,220,130
1763901984,2025-11-23T12:46:24Z,UNI131,"38.808899,41.753319",42600,60,135
1763901986,2025-11-23T12:46:26Z,UNI131,"38.804718,41.759426",42625,400,132
1763901994,2025-11-23T12:46:34Z,UNI131,"38.794086,41.774708",42675,340,131
1763901998,2025-11-23T12:46:38Z,UNI131,"38.78616,41.785965",42675,590,133
1763902001,2025-11-23T12:46:41Z,UNI131,"38.780754,41.793373",42700,790,131
1763902004,2025-11-23T12:46:44Z,UNI131,"38.777069,41.798958",42700,980,133
1763902006,2025-11-23T12:46:46Z,UNI131,"38.780434,41.794788",42725,90,318
1763902017,2025-11-23T12:46:57Z,UNI131,"38.759399,41.823914",42775,330,132
1763902021,2025-11-23T12:47:01Z,UNI131,"38.757133,41.827595",42800,320,317
1763902026,2025-11-23T12:47:06Z,UNI131,"38.752163,41.843895",42825,230,81
1763902028,2025-11-23T12:47:08Z,UNI131,"38.746841,41.842392",42850,150,131
1763902030,2025-11-23T12:47:10Z,UNI131,"38.741848,41.849384",42850,580,132
1763902033,2025-11-23T12:47:13Z,UNI131,"38.740032,41.852119",42875,270,132
1763902035,2025-11-23T12:47:15Z,UNI131,"38.738205,41.855015",42875,270,132
1763902039,2025-11-23T12:47:19Z,UNI131,"38.728664,41.86795",42900,660,133
1763902042,2025-11-23T12:47:22Z,UNI131,"38.726582,41.871418",42925,110,132
1763902045,2025-11-23T12:47:25Z,UNI131,"38.724545,41.874733",42950,270,128
1763902047,2025-11-23T12:47:27Z,UNI131,"38.719673,41.881508",42950,552,130
1763902049,2025-11-23T12:47:29Z,UNI131,"38.716728,41.885742",42975,482,132
