Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1763886496,2025-11-23T08:28:16Z,UNI131,"50.81955,7.205101",4075,193,128
1763886498,2025-11-23T08:28:18Z,UNI131,"50.818378,7.207642",4200,194,124
1763886500,2025-11-23T08:28:20Z,UNI131,"50.81749,7.209778",4325,196,121
1763886502,2025-11-23T08:28:22Z,UNI131,"50.816574,7.212302",4425,197,118
1763886504,2025-11-23T08:28:24Z,UNI131,"50.81575,7.214826",4550,198,116
1763886507,2025-11-23T08:28:27Z,UNI131,"50.814888,7.217789",4675,201,113
1763886509,2025-11-23T08:28:29Z,UNI131,"50.814102,7.220764",4775,203,111
1763886511,2025-11-23T08:28:31Z,UNI131,"50.813324,7.224104",4875,204,109
1763886513,2025-11-23T08:28:33Z,UNI131,"50.81279,7.226715",4975,207,107
1763886515,2025-11-23T08:28:35Z,UNI131,"50.812233,7.229691",5050,209,106
1763886517,2025-11-23T08:28:37Z,UNI131,"50.811722,7.232666",5150,212,105
1763886519,2025-11-23T08:28:39Z,UNI131,"50.811127,7.236576",5250,214,103
1763886521,2025-11-23T08:28:41Z,UNI131,"50.810745,7.23938",5325,218,101
1763886523,2025-11-23T08:28:43Z,UNI131,"50.810371,7.242508",5400,220,100
1763886526,2025-11-23T08:28:46Z,UNI131,"50.809891,7.246671",5500,222,99
1763886528,2025-11-23T08:28:48Z,UNI131,"50.80957,7.249938",5575,224,98
1763886530,2025-11-23T08:28:50Z,UNI131,"50.80925,7.253203",5675,226,98
1763886532,2025-11-23T08:28:52Z,UNI131,"50.808975,7.25647",5750,227,97
1763886534,2025-11-23T08:28:54Z,UNI131,"50.808743,7.260132",5850,228,96
1763886536,2025-11-23T08:28:56Z,UNI131,"50.80851,7.263412",5975,229,96
1763886538,2025-11-23T08:28:58Z,UNI131,"50.808277,7.266769",6075,230,95
1763886540,2025-11-23T08:29:00Z,UNI131,"50.807999,7.270813",6200,231,95
1763886542,2025-11-23T08:29:02Z,UNI131,"50.807766,7.274857",6325,232,95
1763886544,2025-11-23T08:29:04Z,UNI131,"50.807579,7.278214",6425,231,95
1763886547,2025-11-23T08:29:07Z,UNI131,"50.807392,7.28157",6525,232,94
1763886559,2025-11-23T08:29:19Z,UNI131,"50.806458,7.303013",7225,233,93
1763886574,2025-11-23T08:29:34Z,UNI131,"50.80545,7.327361",8125,231,94
1763886587,2025-11-23T08:29:47Z,UNI131,"50.804169,7.349483",8900,230,95
1763886600,2025-11-23T08:30:00Z,UNI131,"50.802521,7.37101",9625,235,97
1763886610,2025-11-23T08:30:10Z,UNI131,"50.800362,7.388306",10175,237,105
1763886612,2025-11-23T08:30:12Z,UNI131,"50.799709,7.391586",10275,238,106
1763886614,2025-11-23T08:30:14Z,UNI131,"50.799057,7.394943",10400,238,107
1763886616,2025-11-23T08:30:16Z,UNI131,"50.798267,7.398911",10525,240,108
1763886618,2025-11-23T08:30:18Z,UNI131,"50.797569,7.402267",10650,242,108
1763886620,2025-11-23T08:30:20Z,UNI131,"50.796871,7.405624",10750,243,108
1763886623,2025-11-23T08:30:23Z,UNI131,"50.795986,7.409668",10850,246,108
1763886625,2025-11-23T08:30:25Z,UNI131,"50.795334,7.412728",10925,248,108
1763886627,2025-11-23T08:30:27Z,UNI131,"50.794693,7.415549",10975,251,109
