time_europe_berlin,latitude,longitude,altitude_ft,speed_kts,speed_mph,course_deg_clockwise_from_north,vertical_rate_fpm,value_origin
01.10.2025 10:42:22,51.451347,9.425964,1325,173,199,294,0,original
01.10.2025 10:42:24,51.451908,9.423599,1325,173,199,290,0,original
01.10.2025 10:42:26,51.452419,9.420624,1350,172,198,283,0,original
01.10.2025 10:42:28,51.452744,9.418106,1350,171,197,279,0,original
01.10.2025 10:42:30,51.452911,9.415877,1350,171,197,277,0,original
01.10.2025 10:42:33,51.453163,9.412613,1350,170,196,276,0,original
01.10.2025 10:42:35,51.453304,9.410095,1350,170,196,276,0,original
01.10.2025 10:42:37,51.453537,9.40712,1375,168,193,276,0,original
01.10.2025 10:42:39,51.45369,9.404817,1400,167,192,275,0,original
01.10.2025 10:42:41,51.453861,9.401703,1425,166,191,275,0,original
01.10.2025 10:42:43,51.45401,9.399027,1450,165,190,275,0,original
01.10.2025 10:42:45,51.454147,9.396577,1475,164,189,275,0,original
01.10.2025 10:42:48,51.454285,9.394127,1475,164,189,274,0,original
01.10.2025 10:42:50,51.454422,9.391306,1500,162,186,274,0,original
01.10.2025 10:42:52,51.454468,9.389377,1500,161,185,273,0,original
01.10.2025 10:42:54,51.454559,9.387001,1500,159,183,273,0,original
01.10.2025 10:42:56,51.454655,9.384308,1525,160,184,272,0,original
01.10.2025 10:42:58,51.454742,9.381359,1525,158,182,272,0,original
01.10.2025 10:43:00,51.454834,9.378983,1525,158,182,272,0,original
01.10.2025 10:43:07,51.455063,9.371115,1500,155,178,273,0,original
01.10.2025 10:43:14,51.455444,9.363632,1500,154,177,274,0,original
01.10.2025 10:43:22,51.455933,9.353745,1475,157,181,275,0,original
01.10.2025 10:43:29,51.456345,9.346248,1475,158,182,274,0,original
01.10.2025 10:43:38,51.45639,9.335707,1425,153,176,260,0,original
01.10.2025 10:43:40,51.456051,9.333267,1400,153,176,254,0,original
01.10.2025 10:43:43,51.455475,9.330956,1375,153,176,247,0,original
01.10.2025 10:43:45,51.454697,9.328506,1325,153,176,241,0,original
01.10.2025 10:43:47,51.453644,9.326353,1300,153,176,233,0,original
01.10.2025 10:43:49,51.452682,9.324795,1275,151,174,223,0,original
01.10.2025 10:43:51,51.451721,9.323502,1250,148,170,216,0,original
01.10.2025 10:43:54,51.450211,9.322048,1250,145,167,209,0,original
01.10.2025 10:43:56,51.448975,9.321157,1250,142,163,199,0,original
01.10.2025 10:43:58,51.44751,9.320489,1225,140,161,196,0,original
01.10.2025 10:44:00,51.44632,9.320068,1200,139,160,191,0,original
01.10.2025 10:44:02,51.444717,9.319598,1175,138,159,189,0,original
01.10.2025 10:44:04,51.44334,9.319305,1150,137,158,187,0,original
01.10.2025 10:44:07,51.442085,9.319077,1150,136,157,185,0,original
01.10.2025 10:44:09,51.440548,9.319,1150,135,155,180,0,original
01.10.2025 10:44:12,51.438721,9.319004,1125,134,154,179,0,original
01.10.2025 10:44:14,51.437485,9.319078,1125,134,154,177,0,original
01.10.2025 10:44:16,51.436081,9.319153,1125,134,154,177,0,original
01.10.2025 10:44:19,51.434509,9.319376,1100,133,153,173,0,original
01.10.2025 10:44:21,51.433147,9.319839,1075,134,154,169,0,original
01.10.2025 10:44:23,51.431938,9.32045,1050,135,155,160,0,original
01.10.2025 10:44:25,51.430588,9.321365,1025,134,154,154,0,original
01.10.2025 10:44:28,51.429382,9.322494,1000,133,153,147,0,original
01.10.2025 10:44:30,51.428726,9.323349,1000,134,154,140,0,original
01.10.2025 10:44:32,51.427654,9.325027,1000,131,151,130,0,original
01.10.2025 10:44:34,51.426544,9.327318,1000,130,150,125,0,original
01.10.2025 10:44:36,51.425903,9.328877,1000,129,148,123,0,original
01.10.2025 10:44:39,51.425446,9.330214,1000,126,145,115,0,original
01.10.2025 10:44:41,51.424908,9.332504,1000,122,140,107,0,original
01.10.2025 10:44:43,51.424438,9.335113,950,122,140,104,0,original
01.10.2025 10:44:46,51.424118,9.337192,925,121,139,103,0,original
01.10.2025 10:44:48,51.423889,9.338899,900,121,139,102,0,original
01.10.2025 10:44:50,51.423603,9.341202,875,120,138,101,0,original
01.10.2025 10:44:53,51.423431,9.342462,850,120,138,100,0,original
01.10.2025 10:44:55,51.423233,9.344711,825,118,136,98,0,original
01.10.2025 10:45:01,51.422928,9.350107,750,116,133,94,0,original
01.10.2025 10:45:03,51.422882,9.351815,725,116,133,92,0,original
01.10.2025 10:45:06,51.422859,9.354477,700,118,136,92,0,original
01.10.2025 10:45:08,51.422764,9.356232,650,119,137,94,0,original
01.10.2025 10:45:14,51.422516,9.360871,600,119,137,95,0,original
